Id,Location,Latitude,Longitude,Fatalities
11472,Oddaiya,12.45,30.03333,1
11473,Oddaiya,12.45,30.033333,0
11474,Odienne,9.505114,-7.564332,0
11475,Odienne,9.505114,-7.564332,0
11476,Odioma,4.329098,6.43082,0
11477,Odukpani,5.131955,8.339537,0
11478,Odukpani,5.131955,8.339537,10
11479,Odukpani,5.131955,8.339537,10
11480,Odukpani,5.131955,8.339537,10
11481,Odweyne,9.40701,45.06358,0
11482,Odweyne,9.40701,45.06358,0
11483,Odzi,-18.9666,32.3833,0
11484,Ogaminana,7.6004,6.2014,1
11485,Ogbomosho,8.133333,4.266667,0
11486,Ogborogbene,5.304231,5.678217,1
11487,Ogbunike,6.183542,6.844249,0
11488,Oghehe,6.27738,5.52778,0
11489,Ogigo,6.695513,3.511682,1
11490,Ogigo,6.695513,3.511682,1
11491,Oglat Oulad Mahboub,34.99571,7.93666,0
11492,Oglat Zokra,33.15,11.3,0
11493,Ogu-Ikpele,5.72848,6.641988,1
11494,Ogurude,6.14234,8.38866,5
11495,Ohanet,28.666667,8.833333,0
11496,Ohoghobi,6.22484,5.63495,0
11497,Ohoghobi,6.22484,5.63495,1
11498,Ohoro,5.282932,6.07204,1
11499,Ohoro,5.282932,6.07204,4
11500,Ojo,6.45382,3.20585,0
11501,Ojo,6.45382,3.20585,0
11502,Oka,6.29617,5.65809,0
11503,Oka,7.4477,5.6204,0
11504,Okapi Wildlife Reserve,2,28.5,4
11505,Okene,7.5456,6.2538,0
11506,Okene,7.5456,6.2538,1
11507,Okene,7.5456,6.2538,2
11508,Okene,7.5456,6.2538,3
11509,Okene,7.5456,6.2538,7
11510,Okitipupa,6.504748,4.78391,1
11511,Okitipupa,6.504748,4.78391,1
11512,Okitipupa,6.50475,4.78391,0
11513,Okokori,5.82083,8.42896,0
11514,Okpe,5.485,6.3278,1
11515,Okpoga,7.0336,7.8134,1
11516,Okpoga,7.0336,7.8134,5
11517,Okpoma,6.593085,8.633552,11
11518,Okpoma,6.593085,8.633552,11
11519,Okpoma,6.593085,8.633552,11
11520,Okpoma,6.593085,8.633552,11
11521,Okpoma,6.593085,8.633552,11
11522,Okpoma,6.593085,8.633552,11
11523,Okpoma,6.593085,8.633552,11
11524,Okpoma,6.593085,8.633552,11
11525,Okpoma,6.593085,8.633552,12
11526,Oku,5.047529,7.908587,4
11527,Oku,5.047529,7.908587,8
11528,Oku,5.047529,7.908587,20
11529,Oku,5.047529,7.908587,20
11530,Oku,6.25,10.4333,2
11531,Ol Kalou,-0.27088,36.37917,0
11532,Ol Moran,0.41667,36.75,0
11533,Ole,5.4616,6.20787,6
11534,Ole,5.461601,6.207872,0
11535,Ole,5.461601,6.207872,0
11536,Ole,5.461601,6.207872,4
11537,Olievenhoutbosch,-25.91658,28.10454,0
11538,Olomoro,5.412096,6.139415,0
11539,Omaka,11.32306,14.345,0
11540,Omaka,11.32306,14.345,6
11541,Omaruru,-21.4333,15.9333,0
11542,Ombasi,3.95455,30.60818,0
11543,Ombasi,3.95455,30.60818,1
11544,Ombasi,3.95455,30.60818,1
11545,Ombasi,3.95455,30.60818,7
11546,Ombasi,3.95455,30.60818,32
11547,Ombasi,3.95455,30.60818,0
11548,Ombasi,3.95455,30.60818,0
11549,Ombasi,3.95455,30.60818,0
11550,Ombasi,3.95455,30.60818,0
11551,Ombasi,3.95455,30.60818,0
11552,Ombasi,3.95455,30.60818,0
11553,Ombasi,3.95455,30.60818,0
11554,Ombasi,3.95455,30.60818,0
11555,Ombasi,3.95455,30.60818,0
11556,Omdurman,15.644718,32.454851,0
11557,Omdurman,15.644718,32.454851,0
11558,Omdurman,15.644718,32.454851,0
11559,Omdurman,15.644718,32.454851,0
11560,Omdurman,15.644718,32.454851,0
11561,Omdurman,15.644718,32.454851,0
11562,Omdurman,15.644718,32.454851,0
11563,Omdurman,15.644718,32.454851,0
11564,Omdurman,15.644718,32.454851,1
11565,Omdurman,15.644718,32.454851,3
11566,Omdurman,15.64472,32.45485,0
11567,Omdurman,15.64472,32.45485,0
11568,Omdurman,15.64472,32.45485,0
11569,Omdurman,15.64472,32.45485,0
11570,Omeio,4.13,32.29,0
11571,Omoku,5.343504,6.653208,0
11572,Omoku,5.343504,6.653208,1
11573,Omoku,5.343504,6.653208,1
11574,Omoku,5.343504,6.653208,5
11575,Omuo-Ekiti,7.75733,5.7228,0
11576,Ondewari,4.772222,6.008889,1
11577,Ondo,7.09316,4.83528,0
11578,Ondo,7.09316,4.83528,4
11579,Ondo,7.1,4.83333,0
11580,Ondo,7.1,4.83333,0
11581,Ondo,7.1,4.83333,0
11582,Onitsha,6.14543,6.78845,0
11583,Onitsha,6.14543,6.78845,1
11584,Onitsha,6.14543,6.78845,1
11585,Onitsha,6.14543,6.78845,2
11586,Onitsha,6.14543,6.788452,0
11587,Onitsha,6.14543,6.788452,0
11588,Onitsha,6.14543,6.788452,1
11589,Onne,4.724437,7.152624,2
11590,Ood Weyne,9.40701,45.06358,0
11591,Opuama,5.905631,5.066576,0
11592,Oran,35.6911,-0.6417,0
11593,Oran,35.6911,-0.6417,0
11594,Oran,35.6911,-0.6417,0
11595,Oran,35.6911,-0.6417,0
11596,Oran,35.6911,-0.6417,0
11597,Oran,35.6911,-0.6417,0
11598,Oran,35.6911,-0.6417,0
11599,Oran,35.6911,-0.6417,0
11600,Oran,35.6911,-0.6417,0
11601,Oran,35.6911,-0.6417,0
11602,Oran,35.6911,-0.6417,0
11603,Oran,35.6911,-0.6417,0
11604,Oran,35.6911,-0.6417,0
11605,Oran,35.6911,-0.6417,0
11606,Oran,35.6911,-0.6417,0
11607,Oran,35.6911,-0.6417,0
11608,Oran,35.6911,-0.6417,0
11609,Oran,35.6911,-0.6417,0
11610,Oran,35.6911,-0.6417,0
11611,Oran,35.6911,-0.6417,0
11612,Oran,35.6911,-0.6417,0
11613,Oran,35.6911,-0.6417,0
11614,Oran,35.6911,-0.6417,0
11615,Oran,35.6911,-0.6417,0
11616,Oran,35.6911,-0.6417,0
11617,Oran,35.6911,-0.6417,0
11618,Oran,35.6911,-0.6417,1
11619,Oran,35.6911,-0.6417,1
11620,Oran,35.6911,-0.6417,4
11621,Oran,35.6911,-0.6417,5
11622,Orange Farm,-26.48333,27.86667,0
11623,Ore,6.74569,4.87748,0
11624,Ore,6.74569,4.87748,0
11625,Ore,6.74569,4.87748,1
11626,Orile Oshodi,6.555,3.34361,1
11627,Orisunmbare,8.68333,4,1
11628,Orlando,-26.25166,27.92621,0
11629,Oron,4.82561,8.23435,0
11630,Oroni,5.333333,6.166667,0
11631,Oshakati,-17.7833,15.6833,0
11632,Oshakati,-17.7833,15.6833,0
11633,Oshakati,-17.7833,15.6833,1
11634,Oshikango,-17.4,15.8833,0
11635,Oshodi,6.55817,3.34663,0
11636,Oshodi,6.558174,3.346625,2
11637,Oshogbo,7.76667,4.56667,0
11638,Oshogbo,7.76667,4.56667,1
11639,Osogbo,7.766667,4.566667,0
11640,Osogbo,7.766667,4.566667,0
11641,Osogbo,7.766667,4.566667,0
11642,Osogbo,7.766667,4.566667,0
11643,Osogbo,7.766667,4.566667,0
11644,Osogbo,7.766667,4.566667,0
11645,Osogbo,7.766667,4.566667,0
11646,Osogbo,7.766667,4.566667,0
11647,Osogbo,7.766667,4.566667,0
11648,Osogbo,7.766667,4.566667,1
11649,Osogbo,7.766667,4.566667,1
11650,Osogbo,7.766667,4.566667,1
11651,Osogbo,7.766667,4.566667,2
11652,Ossissa-Stat,5.923055,6.488532,5
11653,Otash,12.388083,25.08625,1
11654,Otjiwarongo,-20.45,16.65,0
11655,Otor Udu,5.452724,5.869573,0
11656,Otor Udu,5.452724,5.869573,0
11657,Otor Udu,5.452724,5.869573,1
11658,Otta,6.684136,3.232745,0
11659,Otta,6.684136,3.232745,1
11660,Otuaka,4.783198,6.313238,0
11661,Otukpa,7.08921,7.64989,1
11662,Otukpa,7.08921,7.64989,2
11663,Ouagadougou,12.3703,-1.5247,0
11664,Ouagadougou,12.3703,-1.5247,0
11665,Ouagadougou,12.3703,-1.5247,0
11666,Ouagadougou,12.3703,-1.5247,0
11667,Ouagadougou,12.3703,-1.5247,0
11668,Ouagadougou,12.3703,-1.5247,0
11669,Ouagadougou,12.3703,-1.5247,0
11670,Ouagadougou,12.3703,-1.5247,0
11671,Ouagadougou,12.3703,-1.5247,0
11672,Ouagadougou,12.3703,-1.5247,0
11673,Ouagadougou,12.3703,-1.5247,0
11674,Ouagadougou,12.3703,-1.5247,0
11675,Ouagadougou,12.3703,-1.5247,0
11676,Ouagadougou,12.3703,-1.5247,0
11677,Ouagadougou,12.3703,-1.5247,0
11678,Ouagadougou,12.3703,-1.5247,0
11679,Ouagadougou,12.3703,-1.5247,0
11680,Ouagadougou,12.3703,-1.5247,0
11681,Ouagadougou,12.3703,-1.5247,0
11682,Ouagadougou,12.3703,-1.5247,0
11683,Ouagadougou,12.3703,-1.5247,0
11684,Ouagadougou,12.3703,-1.5247,0
11685,Ouagadougou,12.3703,-1.5247,0
11686,Ouagadougou,12.3703,-1.5247,0
11687,Ouagadougou,12.3703,-1.5247,0
11688,Ouagadougou,12.3703,-1.5247,0
11689,Ouagadougou,12.3703,-1.5247,0
11690,Ouagadougou,12.3703,-1.5247,0
11691,Ouagadougou,12.3703,-1.5247,0
11692,Ouagadougou,12.3703,-1.5247,0
11693,Ouagadougou,12.3703,-1.5247,0
11694,Ouagadougou,12.3703,-1.5247,0
11695,Ouagadougou,12.3703,-1.5247,0
11696,Ouagadougou,12.3703,-1.5247,0
11697,Ouagadougou,12.3703,-1.5247,0
11698,Ouagadougou,12.3703,-1.5247,0
11699,Ouagadougou,12.3703,-1.5247,0
11700,Ouagadougou,12.3703,-1.5247,0
11701,Ouagadougou,12.3703,-1.5247,0
11702,Ouagadougou,12.3703,-1.5247,0
11703,Ouagadougou,12.3703,-1.5247,0
11704,Ouagadougou,12.3703,-1.5247,0
11705,Ouagadougou,12.3703,-1.5247,0
11706,Ouagadougou,12.3703,-1.5247,0
11707,Ouagadougou,12.3703,-1.5247,0
11708,Ouagadougou,12.3703,-1.5247,0
11709,Ouagadougou,12.3703,-1.5247,0
11710,Ouagadougou,12.3703,-1.5247,0
11711,Ouagadougou,12.3703,-1.5247,0
11712,Ouagadougou,12.3703,-1.5247,0
11713,Ouagadougou,12.3703,-1.5247,0
11714,Ouagadougou,12.3703,-1.5247,0
11715,Ouagadougou,12.3703,-1.5247,0
11716,Ouagadougou,12.3703,-1.5247,0
11717,Ouagadougou,12.3703,-1.5247,0
11718,Ouagadougou,12.3703,-1.5247,0
11719,Ouagadougou,12.3703,-1.5247,0
11720,Ouagadougou,12.3703,-1.5247,0
11721,Ouagadougou,12.3703,-1.5247,0
11722,Ouagadougou,12.3703,-1.5247,0
11723,Ouagadougou,12.3703,-1.5247,0
11724,Ouagadougou,12.3703,-1.5247,0
11725,Ouagadougou,12.3703,-1.5247,0
11726,Ouagadougou,12.3703,-1.5247,0
11727,Ouagadougou,12.3703,-1.5247,0
11728,Ouagadougou,12.3703,-1.5247,0
11729,Ouagadougou,12.3703,-1.5247,0
11730,Ouagadougou,12.3703,-1.5247,0
11731,Ouagadougou,12.3703,-1.5247,0
11732,Ouagadougou,12.3703,-1.5247,0
11733,Ouagadougou,12.3703,-1.5247,0
11734,Ouagadougou,12.3703,-1.5247,0
11735,Ouagadougou,12.3703,-1.5247,0
11736,Ouagadougou,12.3703,-1.5247,0
11737,Ouagadougou,12.3703,-1.5247,0
11738,Ouagadougou,12.3703,-1.5247,0
11739,Ouagadougou,12.3703,-1.5247,0
11740,Ouagadougou,12.3703,-1.5247,0
11741,Ouagadougou,12.3703,-1.5247,0
11742,Ouagadougou,12.3703,-1.5247,0
11743,Ouagadougou,12.3703,-1.5247,0
11744,Ouagadougou,12.3703,-1.5247,0
11745,Ouagadougou,12.3703,-1.5247,0
11746,Ouagadougou,12.3703,-1.5247,0
11747,Ouagadougou,12.3703,-1.5247,0
11748,Ouagadougou,12.3703,-1.5247,0
11749,Ouagadougou,12.3703,-1.5247,0
11750,Ouagadougou,12.3703,-1.5247,0
11751,Ouagadougou,12.3703,-1.5247,0
11752,Ouagadougou,12.3703,-1.5247,0
11753,Ouagadougou,12.3703,-1.5247,0
11754,Ouagadougou,12.3703,-1.5247,0
11755,Ouagadougou,12.3703,-1.5247,0
11756,Ouagadougou,12.3703,-1.5247,0
11757,Ouagadougou,12.3703,-1.5247,2
11758,Ouagadougou,12.3703,-1.5247,2
11759,Ouagadougou,12.3703,-1.5247,19
11760,Ouahigouya,13.5828,-2.4216,0
11761,Ouahigouya,13.5828,-2.4216,0
11762,Ouahigouya,13.5828,-2.4216,0
11763,Ouahigouya,13.5828,-2.4216,0
11764,Ouahigouya,13.5828,-2.4216,0
11765,Ouahigouya,13.5828,-2.4216,0
11766,Ouahigouya,13.5828,-2.4216,0
11767,Ouahigouya,13.5828,-2.4216,0
11768,Ouahigouya,13.5828,-2.4216,0
11769,Ouahigouya,13.5828,-2.4216,0
11770,Ouahigouya,13.5828,-2.4216,0
11771,Ouahigouya,13.5828,-2.4216,0
11772,Ouanda-Djalle,8.89425,22.80225,0
11773,Ouangolodougou,9.96837,-5.14882,0
11774,Ouargla,31.966435,5.342051,0
11775,Ouargla,31.966435,5.342051,0
11776,Ouargla,31.966435,5.342051,0
11777,Ouargla,31.966435,5.342051,0
11778,Ouargla,31.966435,5.342051,0
11779,Ouargla,31.966435,5.342051,0
11780,Ouargla,31.966435,5.342051,0
11781,Ouargla,31.966435,5.342051,0
11782,Ouargla,31.966435,5.342051,0
11783,Ouargla,31.966435,5.342051,0
11784,Ouargla,31.966435,5.342051,0
11785,Ouargla,31.966435,5.342051,0
11786,Ouargla,31.966435,5.342051,0
11787,Ouatagouna,15.1787,0.7238,2
11788,Oudalan,14.66667,-0.333333,1
11789,Oued El Alleug,36.55528,2.79028,4
11790,Oued el Berdi,36.25954,3.93568,0
11791,Oued El Ghar,33.0625,10.67389,0
11792,Oued El Ghar,33.0625,10.67389,0
11793,Oued el Kamour,32.45865,9.72786,0
11794,Oued el Kamour,32.45865,9.72786,0
11795,Oued el Kamour,32.45865,9.72786,0
11796,Oued el Kamour,32.45865,9.72786,0
11797,Oued el Kamour,32.45865,9.72786,0
11798,Oued el Kamour,32.45865,9.72786,0
11799,Oued el Kamour,32.45865,9.72786,0
11800,Oued el Kamour,32.45865,9.72786,0
11801,Oued el Kamour,32.45865,9.72786,0
11802,Oued el Kamour,32.45865,9.72786,1
11803,Oued el Khatef,36.863484,11.029372,0
11804,Oued el Morteba,32.08796,10.67663,0
11805,Oued Ghir,36.70991,4.97862,0
11806,Oued Mellah,36.56331,1.82297,0
11807,Oued Oum Zouggar,32.18333,10.65,0
11808,Oued Oum Zouggar,32.18333,10.65,0
11809,Oued Ouni,32.08874,10.67644,0
11810,Oued Rhiou,35.962063,0.91517,0
11811,Oued Taoundart,20.57611,2.55361,0
11812,Oued Zenati,36.31611,7.16364,0
11813,Oueleni,10.85,-5.35,0
11814,Ouelessebougou,11.9989,-7.91398,2
11815,Ouenkoro,13.3821,-3.8308,0
11816,Ouenza,35.953333,8.129167,0
11817,Ouenza,35.953333,8.129167,0
11818,Ouenza,35.953333,8.129167,0
11819,Oueslatia,35.84778,9.58944,0
11820,Oueslatia,35.84778,9.58944,0
11821,Oujda,34.67594,-1.91754,0
11822,Oujda,34.67594,-1.91754,0
11823,Oula,30.020838,31.213936,0
11824,Ouled Bousmir,35.079458,10.96988,0
11825,Ouled Bousmir,35.079458,10.96988,0
11826,Ouled Djellal,34.43311,5.05981,0
11827,Ouled Djellal,34.43311,5.05981,0
11828,Ouled Djellal,34.43311,5.05981,5
11829,Ouled Haddaj,36.714613,3.342196,0
11830,Ouled Slama Fouaga,36.5314,3.1269,0
11831,Oum Larais,34.489057,8.259477,0
11832,Oum Larais,34.489057,8.259477,0
11833,Oum Larais,34.489057,8.259477,0
11834,Oum Larais,34.489057,8.259477,0
11835,Oum Larais,34.489057,8.259477,0
11836,Oum Larais,34.489057,8.259477,1
11837,Oum Toub,36.68878,6.57201,0
11838,Ounianga Kebir,19.05263,20.48887,10
11839,Ouo,14.1013,-3.78459,1
11840,Ouro Kessoum,9.61841,13.25299,9
11841,Ouro Soguia,15.60588,-13.3223,0
11842,Ouzellaguen,36.5554,4.57275,0
11843,Ouzellaguen,36.5554,4.57275,1
11844,Owachi,9.42,31.55,0
11845,Owachi,9.42,31.55,0
11846,Owachi,9.42,31.55,0
11847,Owachi,9.42,31.55,3
11848,Owachi,9.42,31.55,98
11849,Owachi,9.42,31.55,0
11850,Owe,5.633333,6.25,0
11851,Owerri,5.48333,7.03041,0
11852,Owerri,5.48333,7.03041,3
11853,Owerri,5.483333,7.030407,0
11854,Owerri,5.483333,7.030407,0
11855,Owerri,5.483333,7.030407,0
11856,Owerri,5.483333,7.030407,0
11857,Owerri,5.483333,7.030407,0
11858,Owerri,5.483333,7.030407,0
11859,Owerri,5.483333,7.030407,1
11860,Owerri,5.483333,7.030407,2
11861,Owo,7.196195,5.586806,0
11862,Owo,7.1962,5.58681,0
11863,Owutu,5.811806,7.855045,0
11864,Oye,7.799765,5.332422,0
11865,Oye,7.799765,5.332422,0
11866,Oye,7.799765,5.332422,1
11867,Oyem,1.59539,11.57671,0
11868,Oyina,6.022895,8.378747,5
11869,Oyo,7.85,3.93333,0
11870,Oyugis,-0.50898,34.73583,0
11871,Ozalla,6.30307,7.48361,0
11872,Ozoro,5.54191,6.22749,0
11873,Ozoro,5.541913,6.227493,0
11874,Ozu-Item,5.59889,7.603834,1
11875,Ozubulu,5.956656,6.849038,0
11876,Ozubulu,5.95666,6.84904,0
11877,Ozubulu,5.95666,6.84904,47
11878,Paarl,-33.73378,18.97523,0
11879,Pabuka,0.333333,29.416667,2
11880,Pacong,6.697621,29.81474,1
11881,Padak/baidit,6.443395237,31.54510064,2
11882,Padak/baidit,6.443395237,31.54510064,2
11883,Padak/baidit,6.443395237,31.54510064,3
11884,Pagak,8.49071,34.02326,0
11885,Pagak,8.49071,34.02326,0
11886,Pagak,8.49071,34.02326,0
11887,Pagak,8.49071,34.02326,0
11888,Pagak,8.49071,34.02326,0
11889,Pagak,8.49071,34.02326,0
11890,Pagak,8.49071,34.02326,0
11891,Pagak,8.49071,34.02326,0
11892,Pagak,8.49071,34.02326,0
11893,Pagak,8.49071,34.02326,0
11894,Pagak,8.49071,34.02326,0
11895,Pagak,8.49071,34.02326,0
11896,Pagak,8.49071,34.02326,0
11897,Pagak,8.49071,34.02326,0
11898,Pagak,8.49071,34.02326,0
11899,Pagak,8.49071,34.02326,0
11900,Pagak,8.49071,34.02326,0
11901,Pagak,8.49071,34.02326,2
11902,Pagak,8.49071,34.02326,2
11903,Pagak,8.49071,34.02326,3
11904,Pagak,8.49071,34.02326,3
11905,Pagak,8.49071,34.02326,5
11906,Pagak,8.49071,34.02326,6
11907,Pagak,8.49071,34.02326,10
11908,Pagak,8.49071,34.02326,10
11909,Pagak,8.49071,34.02326,37
11910,Pagarau,6.73332,30.41158,1
11911,Pagarau,6.73332218,30.41157984,20
11912,Pageri,3.847269996,31.95455,0
11913,Pageri,3.847269996,31.95455,0
11914,Paiko,9.433333,6.633333,5
11915,Pajok,3.873833291,32.4713333,0
11916,Pajok,3.873833291,32.4713333,0
11917,Pajok,3.873833291,32.4713333,1
11918,Pajok,3.873833291,32.4713333,10
11919,Pajok,3.873833291,32.4713333,18
11920,Pajok,3.873833291,32.4713333,22
11921,Pajok,3.873833291,32.4713333,22
11922,Pajok,3.873833291,32.4713333,22
11923,Pajut,7.745999984,31.6891667,0
11924,Pajut,7.745999984,31.6891667,0
11925,Pajut,7.745999984,31.6891667,1
11926,Pakur,9.237039,29.78032,64
11927,Pakur,9.23704,29.78032,0
11928,Pakur,9.23704,29.78032,1
11929,Palmeira,-25.25528,32.87278,0
11930,Palmeira,-25.25528,32.87278,0
11931,Paloich,6.74,30.13,18
11932,Paloich,10.456789,32.540934,0
11933,Paloich,10.45679,32.54093,6
11934,Palwar,3.92,32.6,0
11935,Pama,11.24972,0.7075,0
11936,Pama,11.24972,0.7075,0
11937,Panchang,13.783333,-15.15,0
11938,Panchang,13.783333,-15.15,0
11939,Pandanguo,-2.23472,40.47781,4
11940,Pandanguo,-2.23472,40.47781,5
11941,Pandanguo,-2.23472,40.47781,9
11942,Pangani,-1.271586,36.840216,1
11943,Panyagor,7.16331,31.40588,1
11944,Panyagor,7.16331,31.40588,1
11945,Panyagor,7.16331,31.40588,1
11946,Panyagor,7.163310163,31.40588094,0
11947,Panyagor,7.163310163,31.40588094,7
11948,Panzi,-2.509865,28.871111,0
11949,Panzi,-2.509865,28.871111,5
11950,Pariak,5.98,31.66,1
11951,Pariang,9.912285,29.981372,0
11952,Pariang,9.912285,29.981372,0
11953,Pariang,9.912285,29.981372,1
11954,Parka,4.166667,28.583333,0
11955,Parka,4.166667,28.583333,0
11956,Parka,4.166667,28.583333,0
11957,Parka,4.166667,28.583333,2
11958,Parking,0.78171,29.6466,0
11959,Parking,0.78171,29.6466,1
11960,Parktown,-26.18205,28.02671,0
11961,Parktown,-26.18205,28.02671,0
11962,Parkview,-26.16191,28.02732,0
11963,Parkwood,-34.02886,18.4955,0
11964,Parow,-33.906154,18.583412,0
11965,Passakongo,12.51667,-3.43333,0
11966,Passakongo,12.51667,-3.43333,0
11967,Passakongo,12.51667,-3.43333,0
11968,Patensie,-33.76007,24.81383,0
11969,Pathai,8.08844697,31.79800045,0
11970,Pavika,4.90996,21.33395,1
11971,Payawa,3.91818,30.72909,4
11972,Payawa,3.91818,30.72909,6
11973,Paynesville,6.27556,-10.71778,0
11974,Paynesville,6.27556,-10.71778,0
11975,Paynesville,6.27556,-10.71778,0
11976,Pentin,6.91,34.43,2
11977,Petega,14.29702,-1.68546,0
11978,Petega,14.29702,-1.68546,1
11979,Petega,14.29702,-1.68546,1
11980,Petega,14.29702,-1.68546,1
11981,Petel Kole,13.99308,0.41992,3
11982,Philippi,-34.01667,18.55,0
11983,Philippi,-34.01667,18.55,0
11984,Philippi,-34.01667,18.55,0
11985,Philippi,-34.01667,18.55,0
11986,Philippi,-34.01667,18.55,0
11987,Philippi,-34.01667,18.55,0
11988,Philippi,-34.01667,18.55,1
11989,Philippi,-34.01667,18.55,1
11990,Philippi,-34.01667,18.55,3
11991,Phoenix,-29.70428,30.9761,0
11992,Phuthaditjhaba,-28.52423,28.81582,0
11993,Phuthaditjhaba,-28.52423,28.81582,0
11994,Piana-Mwanga,-7.66667,28.16667,6
11995,Piangou,6.19106,20.6511,0
11996,Piazza,9.037,38.75397,1
11997,Pibor,6.79433,33.12967,1
11998,Pibor,6.794333286,33.1296667,0
11999,Pibor,6.794333286,33.1296667,0
12000,Pibor,6.794333286,33.1296667,0
12001,Pibor,6.794333286,33.1296667,0
12002,Pibor,6.794333286,33.1296667,2
12003,Pibor,6.794333286,33.1296667,10
12004,Piela,12.70965,-0.13112,0
12005,Pieri,8.044833,32.027167,10
12006,Pietermaritzburg,-29.61667,30.38333,0
12007,Pietermaritzburg,-29.61667,30.38333,0
12008,Pietermaritzburg,-29.61667,30.38333,0
12009,Pietermaritzburg,-29.61667,30.38333,0
12010,Pietermaritzburg,-29.61667,30.38333,0
12011,Pietermaritzburg,-29.61667,30.38333,0
12012,Pietermaritzburg,-29.61667,30.38333,0
12013,Pietermaritzburg,-29.61667,30.38333,0
12014,Pietermaritzburg,-29.61667,30.38333,0
12015,Pietermaritzburg,-29.61667,30.38333,0
12016,Pietermaritzburg,-29.61667,30.38333,0
12017,Pietermaritzburg,-29.61667,30.38333,0
12018,Pietermaritzburg,-29.61667,30.38333,0
12019,Pietermaritzburg,-29.61667,30.38333,0
12020,Pietermaritzburg,-29.61667,30.38333,0
12021,Pietermaritzburg,-29.61667,30.38333,0
12022,Pietermaritzburg,-29.61667,30.38333,0
12023,Pietermaritzburg,-29.61667,30.38333,0
12024,Pikine,14.76457,-17.390711,0
12025,Pikine,14.76457,-17.39071,0
12026,Pimbinyiet,-0.954348,35.045233,0
12027,Pimbinyiet,-0.954348,35.045233,0
12028,Pimville,-26.2723,27.90682,0
12029,Pinetown,-29.82068,30.88674,0
12030,Pinetown,-29.82068,30.88674,0
12031,Pinetown,-29.82068,30.88674,2
12032,Pinetown,-29.820677,30.88674,0
12033,Pissila,13.16417,-0.8225,0
12034,Pissila,13.16417,-0.8225,0
12035,PK5,4.3667,18.5833,0
12036,PK5,4.3667,18.5833,2
12037,PK5,4.3667,18.5833,4
12038,Pleebo,4.58917,-7.6725,1
12039,Plettenberg Bay,-34.05274,23.3716,0
12040,Plumtree,-20.4833,27.8167,0
12041,Po,11.17,-1.15,0
12042,Po,11.17,-1.15,0
12043,Po,11.17,-1.15,0
12044,Po,11.17,-1.15,0
12045,Po,11.17,-1.15,0
12046,Po,11.17,-1.15,0
12047,Poa,12.36667,-2.66667,2
12048,Pochalla,7.17833,34.09667,0
12049,Pochalla,7.17833,34.09667,0
12050,Pochalla,7.17833,34.09667,3
12051,Pochalla,7.17833,34.09667,5
12052,Pochalla,7.178333285,34.0966667,1
12053,Pochalla,7.178333285,34.0966667,1
12054,Pochalla,7.178333285,34.0966667,2
12055,Pochalla,7.178333285,34.0966667,3
12056,Pointe Noire,-4.79,11.85,3
12057,Poko,3.136167,26.896505,0
12058,Polaku,5.028601,6.282771,1
12059,Polokwane,-23.90448,29.46885,0
12060,Polokwane,-23.90448,29.46885,0
12061,Polokwane,-23.90448,29.46885,0
12062,Polokwane,-23.90448,29.46885,0
12063,Polokwane,-23.90448,29.46885,0
12064,Polokwane,-23.90448,29.46885,0
12065,Polokwane,-23.90448,29.46885,0
12066,Polokwane,-23.90448,29.46885,0
12067,Polokwane,-23.90448,29.46885,0
12068,Polokwane,-23.90448,29.46885,0
12069,Polokwane,-23.90448,29.46885,0
12070,Polokwane,-23.90448,29.46885,1
12071,Polokwane,-23.90448,29.46885,2
12072,Pombolo,4.68039,22.00211,100
12073,Ponde,-7.176889,29.542917,0
12074,Pongola,-27.37808,31.61904,0
12075,Pongola,-27.37808,31.61904,0
12076,Port Elizabeth,-33.91799,25.57007,0
12077,Port Elizabeth,-33.91799,25.57007,0
12078,Port Elizabeth,-33.91799,25.57007,0
12079,Port Elizabeth,-33.91799,25.57007,0
12080,Port Elizabeth,-33.91799,25.57007,0
12081,Port Elizabeth,-33.91799,25.57007,0
12082,Port Elizabeth,-33.91799,25.57007,0
12083,Port Elizabeth,-33.91799,25.57007,0
12084,Port Elizabeth,-33.91799,25.57007,0
12085,Port Elizabeth,-33.91799,25.57007,0
12086,Port Elizabeth,-33.91799,25.57007,0
12087,Port Elizabeth,-33.91799,25.57007,0
12088,Port Elizabeth,-33.91799,25.57007,0
12089,Port Elizabeth,-33.91799,25.57007,0
12090,Port Elizabeth,-33.91799,25.57007,0
12091,Port Elizabeth,-33.91799,25.57007,0
12092,Port Elizabeth,-33.91799,25.57007,0
12093,Port Elizabeth,-33.91799,25.57007,0
12094,Port Elizabeth,-33.91799,25.57007,0
12095,Port Elizabeth,-33.91799,25.57007,0
12096,Port Elizabeth,-33.91799,25.57007,0
12097,Port Elizabeth,-33.91799,25.57007,0
12098,Port Elizabeth,-33.91799,25.57007,0
12099,Port Elizabeth,-33.91799,25.57007,0
12100,Port Elizabeth,-33.91799,25.57007,0
12101,Port Elizabeth,-33.91799,25.57007,0
12102,Port Elizabeth,-33.91799,25.57007,0
12103,Port Fouad,31.249131,32.323537,74
12104,Port Gentil,-0.71667,8.78333,0
12105,Port Gentil,-0.71667,8.78333,0
12106,Port Gentil,-0.716667,8.783333,0
12107,Port Gentil,-0.716667,8.783333,0
12108,Port Harcourt,4.77742,7.0134,0
